Pulled,Restaurant,Park,Item,Category,MealPeriods,Description,Price,Source
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Whole-Grain Pasta,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with Choice of Two (2) Selections and choice of Small Low-fat Milk or Small DASANI® Water. Meets Disney Nutrition Guidelines for Complete Meals without substitutions,12.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Sautéed Shrimp,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,Served with Choice of Two (2) Selections and choice of Small Low-fat Milk or Small DASANI® Water. Meets Disney Nutritional Guidelines for Complete Meals without substitutions,14.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Chicken Strips,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,Served with Choice of Two (2) Selections and choice of Small Low-fat Milk or Small DASANI® Water. Meets Disney Nutritional Guidelines for Complete Meals without substitutions,12.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Schramsberg Blanc de Blancs,Sparkling Wine,Lunch; Dinner,"Napa Valley, California",24.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Ste Michelle, Riesling",White Wine,Lunch; Dinner,"Columbia Valley, Washington",17.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Frank Family Vineyards, Chardonnay",White Wine,Lunch; Dinner,"Carneros, California",21.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Abbazia di Novacella, Pinot Grigio",White Wine,Lunch; Dinner,"Alto Adige, Italy",14.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Far Niente Chardonnay,White Wine,Lunch; Dinner,"Napa Valley, California",40.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Duckhorn Vineyards, Sauvignon Blanc",White Wine,Lunch; Dinner,"Napa Valley, California",17.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Flowers Vineyards, Pinot Noir",Red Wine,Lunch; Dinner,"Sonoma Coast, California",25.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Villa Antinori, Riserva, Chianti Classico DOCG",Red Wine,Lunch; Dinner,"Tuscany, Italy",20.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Sterling Vineyards, Merlot",Red Wine,Lunch; Dinner,"Napa Valley, California",17.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Sinegal, Cabernet Sauvignon",Red Wine,Lunch; Dinner,"Napa Valley, California",45.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Fonseca Ruby Port,Red Wine,Lunch; Dinner,Portugal,8.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Karl Strauss® Brewing Co., Red Trolley Ale",Draft Beer,Lunch; Dinner,"San Diego, CA (ABV 5.8%)",15.75,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,"Abita Brewing Company, Amber Lager",Draft Beer,Lunch; Dinner,"Covington, LA (ABV 4.5%)",14.75,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Crowns & Hops The Dopest Hazy IPA,Draft Beer,Lunch; Dinner,"Inglewood, CA (ABV 6.8%)",15.75,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Brewery X S.O.K. Mexican Lager,Draft Beer,Lunch; Dinner,"Anaheim, California (ABV 4.9%)",15.75,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Southern Sunset Old Fashioned,Signature Cocktails,Lunch; Dinner,"Bourbon, Vermont Maple Syrup, Black Walnut Bitters and and Orange Wheel",22.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Espresso Martini,Signature Cocktails,Lunch; Dinner,Joffrey’s™ Cold Brew Coffee with Vodka and Chocolate Liqueur,21.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Sweet Peach Tea with Rum,Signature Cocktails,Lunch; Dinner,"A sweet, fruity, slightly tart Cocktail blended with All-Natural Peach and Premium Kõloa Kaua’i White Rum",21.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Hurricane,Signature Cocktails,Lunch; Dinner,"Light and Dark Rums with Passion Fruit and Citrus Juices, garnished with a Luxardo Cherry and an Orange Wheel",21.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Assorted Fountain Beverages,Non-Alcoholic Beverages,Lunch; Dinner,"Coca-Cola®, Diet Coke®, Sprite®, Fanta® Orange, Root Beer, and Iced Tea",5.25,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Louisiana Lemonade,Non-Alcoholic Beverages,Lunch; Dinner,"Minute Maid® Lemonade, Sprite®, Mango, Raspberry",8.25,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Mint Julep,Non-Alcoholic Beverages,Lunch; Dinner,,8.25,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Premium Still Mineral Water,Non-Alcoholic Beverages,Lunch; Dinner,,10.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Premium Sparkling Mineral Water,Non-Alcoholic Beverages,Lunch; Dinner,,10.00,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Freshly Brewed Joffrey's Coffee®,Non-Alcoholic Beverages,Lunch; Dinner,,5.50,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Assorted Twinings of London® Teas,Non-Alcoholic Beverages,Lunch; Dinner,,5.50,disneyland/blue-bayou-restaurant
2026-08-18,Blue Bayou Restaurant,Disneyland Park,Hot Chocolate,Non-Alcoholic Beverages,Lunch; Dinner,,5.50,disneyland/blue-bayou-restaurant
2026-08-18,Carnation Café,Disneyland Park,Breakfast Skillet*,Breakfast,Breakfast,"Three-Cheese Egg, Breakfast Potatoes, Chopped Applewood smoked Bacon, Sliced Sausage and Shredded Cheese with a Fresh Tomato Garnish.",22.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Veggie Skillet,Breakfast,Breakfast,"Three-Cheese Scrambled Eggs, Breakfast Potatoes, Onions, Mushrooms, Peppers and Spinach, topped with Shredded Cheese and Fresh Tomato Garnish",22.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Breakfast Sandwich,Breakfast,Breakfast,"Three-Cheese Egg, Applewood-smoked Bacon and Cheddar on Brioche, served with Breakfast Potatoes",15.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Walt's Chili Cheese Omelet,Breakfast,Breakfast,"Cheese Omelet topped with Chili, Cheese and Chives served with Breakfast Potatoes",19.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Mickey-shaped Waffle,Breakfast,Breakfast,served with Applewood-smoked Bacon or Smoked Sausage,18.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Buttermilk Pancakes,Breakfast,Breakfast,served with Applewood-smoked Bacon or Smoked Sausage with Seasonal Compote,16.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Overnight Oats,Plant-Based,Breakfast,Served with Fresh Berries and Bananas,9.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Silver Dollar Pancakes,Kids' Create-Your-Own Entrées (choose one),Breakfast,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,10.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Scrambled Eggs,Kids' Create-Your-Own Entrées (choose one),Breakfast,served with choice of two (2) Selections and choice of small DASANI® Water or small Lowfat Milk,10.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Mickey-shaped Waffles,Kids' Create-Your-Own Entrées (choose one),Breakfast,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,10.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,"Chandon, Sparkling Wine",Sparkling Wine and Mimosas,Breakfast,California,18.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Mimosa,Sparkling Wine and Mimosas,Breakfast,Chandon Sparkling Wine with a choice of Orange Juice or Strawberry Syrup,21.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,"Fess Parker, Chardonnay",Featured Wines by the Glass,Breakfast; Lunch; Dinner,Santa Barbara County,13.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,"Silver Palm Wines, Cabernet Sauvignon",Featured Wines by the Glass,Breakfast; Lunch; Dinner,California North Coast,15.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Old Fashioned,Signature Cocktails,Breakfast; Lunch; Dinner,"Buffalo Trace Bourbon, Bitters and Orange-infused Brown Sugar Syrup with Luxardo Cherry and Candied Orange Peel",21.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Rum Punch,Signature Cocktails,Breakfast; Lunch; Dinner,"Bacardi Superior Rum, Myers’s Rum Original Dark, Pineapple, Orange & Lime Juices and Grenadine",19.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,"Karl Strauss® Brewing Company, 70th Anniversary IPA, San Diego CA. (ABV 7.0%)",Beer,Breakfast; Lunch; Dinner,"An intensely single-hopped American IPA bursting with Grapefruit Aromas, Citrus, and Tropical Fruit Flavors (ABV 7.0%)",15.75,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Blue Moon Belgian-style Wheat Ale,Beer,Breakfast; Lunch; Dinner,"Denver, CO (ABV 5.4%, IBU 10)",12.75,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Orange Cream Soda,Beverages,Breakfast; Lunch; Dinner,"Fanta®, Candied Orange Syrup and Cream, with a Candied Orange Slice",10.25,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Ice Cream Float,Beverages,Breakfast,Vanilla Ice Cream with Choice of Fountain Beverage,10.25,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Freshly Brewed Joffrey's Coffee®,Beverages,Breakfast; Lunch; Dinner,Regular or Decaffeinated,5.50,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Twinings of London® Hot Tea,Beverages,Breakfast; Lunch; Dinner,,5.50,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Sweet Cream Cold Brew,Beverages,Breakfast; Lunch; Dinner,,7.50,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Sweet Cream Cold Brew with Ice Cream,Beverages,Breakfast; Lunch; Dinner,,10.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Apple Juice,Beverages,Breakfast,,5.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Orange Juice,Beverages,Breakfast,,5.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Fried Pickles,Starters,Lunch; Dinner,Hand-breaded Pickles served with House Sauce,11.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Walt's Chili,Starters,Lunch; Dinner,"Hearty Chili topped with Cheese, Sour Cream, Chives and Cornbread Crisps",12.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Baked Potato Soup,Starters,Lunch; Dinner,"topped with Fried Potato, Bacon, Cheddar, Monterey Jack, Sour Cream, and Chives",11.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,The Carnation Café Cheeseburger*,Gourmet Burgers,Lunch; Dinner,"Angus Chuck Patty, Cheddar, House-made Pickles, Vine-ripened Tomato, Red Onions, Lettuce and House Sauce on a Brioche Bun, served with your choice of Fresh Fruit or Tavern Fries",23.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Chef's Salad,Entrées,Lunch; Dinner,"Chopped Ham, Chicken, Bacon, Cheddar Cheese, Chopped Egg, Tomato, Cucumber, Pickled Onion, Avocado, Croutons and Ranch Dressing ​",18.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Turkey Club Sandwich,Entrées,Lunch; Dinner,"Turkey, Applewood-smoked Bacon, Vine-ripened Tomato, Monterey Jack, Lettuce, Avocado Mayonnaise and Lemon Aïoli on Toasted Sourdough, served with choice of fresh Fruit or Seasoned French Fries",21.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Chicken Parmesan Pasta,Entrées,Lunch; Dinner,"Pasta with Crispy Chicken, Italian Cheese Blend, Spinach and Sun-dried Tomato Cream Sauce",23.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Fresh Catch of the Day,Entrées,Lunch; Dinner,served with Chef's Selection of Sides,28.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Carnation Garden Salad,Plant-Based,Lunch; Dinner,"Lettuce, Carrots, Cucumber, Radishes, Fennel, Tomatoes, Croutons and Green Goddess Dressing",9.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Hearty Veggie Burger,Plant-Based,Lunch; Dinner,"House-made Bean Patty, Vine-ripened Tomato, Chipotle Mayo, Slaw and Crispy Onions on an Artisan Bun, served with Fresh Fruit",22.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Brownie with Chocolate Sauce,Plant-Based,Lunch; Dinner,with Vanilla Ice Cream,10.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Peach Pie à la Mode,Dessert,Lunch; Dinner,Warm Peach Pie served with Vanilla Ice Cream,10.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Ice Cream Float,Dessert,Lunch; Dinner,Vanilla Ice Cream with Choice of Fountain Beverage,10.25,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Kids Grilled Cheese,Kids' Disney Check Meal,Lunch; Dinner,served with choice of two (2) Selections and choice of small DASANI® Water or small Lowfat Milk. Meets Disney Nutrition Guidelines for Complete Meals without substitutions.,12.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Hamburger Slider,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,12.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Mac & Cheese,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,12.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Chicken Tenders,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of small DASANI® Water or small Lowfat Milk,12.00,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Freshly Brewed Joffrey's Coffee® 70th Anniversary Blend,Beverages,Lunch; Dinner,,4.75,disneyland/carnation-cafe
2026-08-18,Carnation Café,Disneyland Park,Fountain Beverages,Beverages,Lunch; Dinner,"Coca-Cola®, Diet Coke®, Coca-Cola® Zero Sugar, Sprite®, Coca-Cola Cherry®, Fanta® Orange, Barq's® Root Beer, Minute Maid® Zero Sugar Lemonade, or Iced Tea",5.25,disneyland/carnation-cafe
2026-08-18,Cafe Orleans,Disneyland Park,Gumbo,Small Bites,Lunch; Dinner,"Chicken, Tasso Ham, Andouille Sausage and Peppers with Steamed Rice",12.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Caesar Salad,Small Bites,Lunch; Dinner,"Little Gem Lettuce, Grana Padano, with House made Crouton and a Caesar Dressing",14.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Braised Beef,Entrées,Lunch; Dinner,Mashed Potatoes and Seasonal Vegetables with Bacon and Mushroom Demi-glace,35.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Battered & Fried Monte Cristo Sandwich,Entrées,Lunch; Dinner,"Sliced Turkey, Ham and Swiss with Seasonal Preserves and choice of Pommes Frites or Petite Ceasar Salad",26.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Crispy Chicken Cutlet Alfredo Pasta,Entrées,Lunch; Dinner,"Wilted Spinach, Lemon-Roasted Garlic Alfredo Sauce and Grana Padano",30.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,NOLA BBQ Shrimp,Entrées,Lunch; Dinner,served over a House-made Cheddar Biscuit,33.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Fall Squash Soup,Plant-Based,Lunch; Dinner,"with Herb Yogurt, Lime Pepitas and French Spiced Croutons",13.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Garden Vegetable Shepherd's Pie,Plant-Based,Lunch; Dinner,"Okra, Onions, Carrots and Mushrooms, topped with Mashed Potatoes",26.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Crème Brûlée Tart,Plant-Based,Lunch; Dinner,Vanilla Bean Crème Brûlée in a Tart Shell,10.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,The Frightful Delightful Yule Log,Dessert,Lunch; Dinner,with Vanilla Bean Anglaise and Chocolate Crumbs,13.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,"Daou Rosé, Paso Robles",Featured Wines by the Glass ,Lunch; Dinner,,15.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Meiomi Pinot Noir Sonoma Coast,Featured Wines by the Glass ,Lunch; Dinner,,18.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Signature Bourbon Julep,Signature Cocktails,Lunch; Dinner,"Bourbon, Citrus and Mint",21.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Seaborn Margarita,Signature Cocktails,Lunch; Dinner,Seaborn Passion Orange Guava,21.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,"Karl Strauss® Brewing, Follow the Sun Lager",Beer,Lunch; Dinner,"San Diego, California (4.2% ABV, 11 IBU)",12.75,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,"Sierra Nevada Brewing Company Hazy Little Thing, IPA",Beer,Lunch; Dinner,"Chico, California (6.7% ABV, 35 IBU)",12.75,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Berry Cream Soda,Non-Alcoholic Beverages,Lunch; Dinner,Sprite® and Cream with a splash of Berry Syrup,7.50,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Fountain Beverages,Non-Alcoholic Beverages,Lunch; Dinner,"Coca-Cola®, Diet Coke®, Sprite®, Minute Maid® Zero Sugar Lemonade, Iced Tea",5.25,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Freshly Brewed Joffrey's Coffee®,Non-Alcoholic Beverages,Lunch; Dinner,,5.50,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Twinings of London® Hot Tea,Non-Alcoholic Beverages,Lunch; Dinner,,5.50,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Mint Julep,Non-Alcoholic Beverages,Lunch; Dinner,,8.25,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Chicken Strips,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,12.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Sautéed Shrimp,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,14.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Ham and Cheese Sandwich,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,,12.00,disneyland/cafe-orleans
2026-08-18,Cafe Orleans,Disneyland Park,Mickey's Cheesy Macaroni,Kids' Create-Your-Own Entrées (choose one),Lunch; Dinner,served with choice of two (2) Selections and choice of Small Lowfat Milk or Small DASANI® Water,12.00,disneyland/cafe-orleans
2026-08-18,Plaza Inn,Disneyland Park,Chicken,Entrées,Lunch And Dinner,"three pieces of Chicken, fried to a golden brown, seasoned with distinctive Herbs and Spices, served with Mashed Potatoes and Gravy, Buttermilk Biscuit and seasonal Vegetables",21.99,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Cobb Salad,Entrées,Lunch And Dinner,"Seared Chicken, Bacon, Hard-boiled Eggs, Tomatoes and Blue Cheese on Romaine Lettuce",15.79,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Salmon,Entrées,Lunch And Dinner,Panko-crusted Salmon served with Mashed Potatoes and Seasonal Vegetables,19.99,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Meatloaf,Entrées,Lunch And Dinner,"Baked Meatloaf with a Ketchup-Worcestershire Glaze, Mashed Potatoes, Seasonal Vegetables and a Buttermilk Biscuit",18.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Penne Pasta with Marinara,Entrées,Lunch And Dinner,topped with Parmesan Cheese and served with a Breadstick,17.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Penne Pasta with Chicken Pesto Alfredo Sauce,Entrées,Lunch And Dinner,topped with Parmesan Cheese and served with a Breadstick,17.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Penne Pasta,Kids' Disney Check Meal,Lunch And Dinner,Kid's Pasta and Marinara Sauce with Applesauce and Carrots with choice of Small Lowfat Milk or Small DASANI® Water. Meets Disney Nutrition Guidelines for Complete Meals without substitutions,8.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Kids' Chicken Tenders,Kids' Meal,Lunch And Dinner,Chicken Tenders and Mashed Potatoes served with choice of Carrots or Apple Sauce and choice of small Lowfat Milk or small DASANI® Water,8.99,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Stumpfest Cake,Desserts,Lunch And Dinner,Chocolate Roulade with White Chocolate Mousse and Ganache,8.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Assorted Fountain Beverages,Beverages,Lunch And Dinner,assorted Coca-Cola® offerings,4.99,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Chocolate Milk,Beverages,Lunch And Dinner,,4.99,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,DASANI® Bottled Water,Beverages,Lunch And Dinner,,4.79,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Coffee - Regular,Beverages,Lunch And Dinner,,5.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Coffee - Decaffeinated,Beverages,Lunch And Dinner,,5.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Hot Chocolate,Beverages,Lunch And Dinner,,5.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Hot Tea,Beverages,Lunch And Dinner,,5.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Lowfat Milk,Beverages,Lunch And Dinner,,3.49,disneyland/plaza-inn
2026-08-18,Plaza Inn,Disneyland Park,Minute Maid Apple Juice Box,Beverages,Lunch And Dinner,,3.49,disneyland/plaza-inn
2026-08-18,Bengal Barbecue,Disneyland Park,Chicken Teriyaki Skewer,Jungle Skewers,Snack,Chicken Skewer in Teriyaki Sauce,6.99,disneyland/bengal-barbecue
2026-08-18,Bengal Barbecue,Disneyland Park,Pork & Vegetable Skewer,Jungle Skewers,Snack,Grilled Pork Belly and Asparagus in Tamarind Sauce,7.29,disneyland/bengal-barbecue
2026-08-18,Bengal Barbecue,Disneyland Park,Banyan Beef Skewer,Jungle Skewers,Snack,Hot and Spicy Beef Skewer,7.99,disneyland/bengal-barbecue
2026-08-18,Bengal Barbecue,Disneyland Park,Bengal Beef Skewer,Jungle Skewers,Snack,Beef Skewer in Sweet Zulu Sauce,7.99,disneyland/bengal-barbecue
2026-08-18,Bengal Barbecue,Disneyland Park,Bengal Rice Plate,Jungle Skewers,Snack,"Choice of Two Regular Skewers served with Jasmine Rice, Pineapple Slaw",19.99,disneyland/bengal-barbecue
